Filter,Frequency (Hz),Joe Z-Score Closed,Joe Z-Score Open,Mohammed Z-Score Closed,Mohammed Z-Score Open,Absolute Delta Closed,Absolute Delta Open,P-Value Closed,P-Value Open,Higher Closed,Higher Open
No Filter,6.5,0.30759942401572726,0.49363512749678096,0.11797716135036176,0.5595433649702379,38.42844276623592,1.7525674164754086,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,7.0,0.16860291115449855,0.3439075779008556,0.0720249070884258,0.5207118563939864,39.23016016784617,0.8984548154012719,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,7.5,0.03426570152159326,0.17756110609321477,0.11599788398248384,0.5117391279880577,40.062445722924686,0.3774602746477962,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,8.0,-0.058219801359005535,0.07389427571841059,0.04992723203017187,0.4172199910500812,40.57282382038105,0.3215612176195915,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,8.5,-0.062111223854176376,-0.030855908256876296,-0.034270685566968426,0.3802844302032148,40.54138388203857,0.8256138137485612,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,9.0,-0.15653294034876228,-0.1852007438377819,0.0016869887325124335,0.27368059078166973,41.12965547582925,1.0689349012997884,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,9.5,-0.05789561730501009,-0.3020681105869356,0.03525078927962536,0.15479113730403316,40.56134588563667,0.887873914564778,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,10.0,-0.10966077838399765,-0.3837787000118476,0.0026507288571815417,0.07655505893396126,40.84985705580934,0.8080625549270084,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,10.5,-0.49195843541078116,-0.4160324778398904,-0.014343348085448139,0.04696157292817513,43.12600646129822,0.7888923769713796,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,11.0,-0.5682742305242019,-0.47059560476578505,-0.0051271749352313125,-0.020553371245366752,43.58857505609037,0.5894427018726853,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,11.5,-0.46643262916703065,-0.5713882107238892,-0.01459405625022813,-0.006879731163153809,42.973128819706005,1.545433926945874,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,12.0,-0.5334003536765777,-0.5962032214819772,-0.022226841766115304,-0.016489004621910705,43.36881980915953,1.656618429154057,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,12.5,-0.5433035741065199,-0.5567360933902492,-0.018389329729310323,-0.12288401043929334,43.43056242459882,0.3153081413055263,6.709681220992104e-84,0.06171330761346302,Mohammed,Mohammed
No Filter,13.0,-0.5484736124532902,-0.5572936561154938,-0.03248287124695281,-0.27660428621755706,43.45233392433698,1.1512518567682104,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,13.5,-0.6897119175821812,-0.629387203832021,-0.035120181820116884,-0.34533367318025693,44.295614397385904,1.2188121868618325,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,14.0,-0.701674678419754,-0.659621600536833,-0.014821732330805831,-0.41465955753394584,44.3803769308505,1.6347584932078787,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,14.5,-0.6381121116921513,-0.6879669964872144,-0.012650795974066438,-0.37896149683494157,44.001508443646735,1.061075206741144,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,15.0,-0.6483081267195258,-0.6826742625918965,-0.028807594925928364,-0.3539358075039942,44.0520082027852,0.8649045204533277,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,15.5,-0.6633436511325091,-0.6880654347329952,-0.032102137182925906,-0.3791559392782573,44.139820927881225,1.0621301892512083,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,16.0,-0.6446916401675251,-0.6907712510121647,-0.031482388495501744,-0.392891912490831,44.028633256757615,1.1714343646025602,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
